SNo.,Origin id,Destination id,Mean time,Standard deviation Time,Geometric mean time,Standard geometric mean time
1166,81,110,3894.33,699.55,3824.89,1.22
1167,81,69,1329.23,362.48,1289.15,1.27
1168,81,179,1847.27,465.36,1801.32,1.24
1169,81,86,1235.97,329.99,1201.05,1.26
1170,81,93,1619.15,641.98,1529.89,1.37
1171,81,143,2483.0,607.36,2416.39,1.26
1172,81,157,932.97,332.8,884.84,1.37
1173,81,12,4011.33,979.41,3894.7,1.28
1174,81,75,213.75,158.85,169.37,2.09
1175,81,23,4037.65,1157.67,3859.76,1.37
1176,81,13,1922.83,432.31,1881.4,1.22
1177,81,151,3351.05,614.09,3294.6,1.2
1178,81,128,2001.93,639.37,1907.7,1.36
1179,81,64,1457.87,393.84,1414.19,1.27
1180,81,11,3120.44,723.05,3039.34,1.26
1181,81,26,3207.69,586.54,3155.29,1.2
1182,81,180,2668.47,449.47,2632.25,1.18
1183,81,175,1478.87,426.15,1425.24,1.31
1184,81,11,2267.75,480.71,2223.01,1.22
1185,81,132,2537.78,783.76,2409.53,1.4
1186,81,2,3575.89,810.62,3497.6,1.23
1187,81,60,2877.9,718.43,2790.5,1.28
1188,81,24,2132.29,477.52,2084.12,1.23
1189,81,198,2008.14,428.97,1964.09,1.23
1190,81,10,295.83,194.23,252.92,1.78
1191,81,87,1613.64,389.76,1574.04,1.24
1192,81,40,3011.6,623.98,2951.17,1.22
1193,81,27,1618.89,318.33,1588.68,1.21
1194,81,137,2172.43,573.1,2100.88,1.29
1195,81,150,2286.57,705.86,2197.36,1.31
1196,81,63,1338.71,148.93,1330.74,1.11
1197,81,146,2905.13,594.08,2851.31,1.21
1198,81,70,2089.46,637.9,1996.81,1.36
1199,81,153,3345.19,744.38,3271.24,1.23
1200,81,161,3116.34,950.86,2966.04,1.38
1201,81,45,1213.39,395.71,1159.59,1.34
1202,81,93,1064.78,469.36,1002.62,1.38
1203,81,58,2322.22,516.13,2273.43,1.22
1204,81,58,2991.93,759.31,2895.96,1.3
1205,81,14,1862.37,468.93,1810.45,1.26
1206,81,56,1794.17,270.36,1773.52,1.17
1207,81,44,3236.5,393.59,3211.43,1.13
1208,81,101,1669.38,468.69,1611.69,1.3
1209,81,95,368.46,244.92,309.4,1.84
1210,81,189,3025.46,937.78,2882.16,1.37
1211,81,179,1900.11,662.54,1802.59,1.37
1212,81,147,1878.48,575.92,1812.07,1.29
1213,81,129,3372.06,840.94,3265.29,1.29
1214,81,186,2003.86,483.41,1953.27,1.25
1215,81,170,716.61,311.02,670.0,1.41
1216,81,93,1696.05,755.87,1561.42,1.48
1217,81,20,4165.44,931.01,4077.86,1.22
1218,81,65,1626.69,450.64,1580.79,1.25
1219,81,142,1455.0,294.32,1428.31,1.21
1220,81,104,3076.56,703.4,3004.18,1.24
1221,81,122,3311.61,813.87,3211.99,1.28
1222,81,158,1893.13,548.94,1820.18,1.32
1223,81,194,1095.84,416.69,1039.93,1.36
1224,81,99,1218.69,355.72,1171.41,1.32
1225,81,124,1325.07,446.05,1260.89,1.36
1226,81,10,450.04,215.87,399.48,1.72
1227,81,160,871.76,322.52,825.57,1.37
1228,81,60,1036.33,176.34,1020.31,1.2
1229,81,76,901.91,327.98,852.42,1.39
1230,81,137,2603.97,686.73,2512.74,1.31
1231,81,46,2955.79,612.34,2899.19,1.21
1232,81,165,1828.01,805.92,1684.83,1.48
1233,81,45,2370.9,586.21,2310.42,1.25
1234,81,34,3119.15,602.49,3068.55,1.19
1235,81,30,3524.29,576.78,3478.45,1.17
1236,81,190,1237.03,416.96,1177.51,1.36
1237,81,45,2906.42,724.98,2822.51,1.27
1238,81,140,3028.37,959.68,2882.73,1.37
1239,81,95,390.13,257.02,329.76,1.77
1240,81,62,1603.96,323.54,1576.24,1.2
1241,81,8,593.33,284.5,543.55,1.49
1242,81,67,1327.01,382.24,1282.92,1.28
1243,81,136,2134.59,511.71,2079.5,1.25
1244,81,84,1134.18,283.25,1102.84,1.26
1245,81,98,3169.5,1592.98,2933.69,1.42
1246,81,3,2349.97,630.2,2284.75,1.25
1247,81,151,1898.33,445.35,1851.47,1.24
1248,81,40,1451.95,387.89,1409.89,1.26
1249,81,2,2285.7,410.38,2248.14,1.2
1250,81,67,1987.24,558.95,1916.17,1.31
1251,81,109,2063.0,1199.54,1829.53,1.57
1252,81,177,3060.07,953.59,2903.68,1.39
1253,81,120,3282.57,875.13,3174.22,1.29
1254,81,147,2594.75,376.43,2566.9,1.16
1255,81,25,1843.57,507.97,1781.72,1.29
1256,81,114,3484.47,831.16,3396.88,1.25
1257,81,170,1632.63,732.28,1497.07,1.51
1258,81,163,2542.48,689.91,2447.63,1.32
1259,81,113,2676.8,574.24,2623.68,1.21
1260,81,70,1165.58,507.31,1097.65,1.38
1261,81,83,1140.78,309.29,1108.6,1.26
1262,81,118,3156.9,941.96,3004.56,1.39
1263,81,48,1116.58,384.36,1062.94,1.36
1264,81,27,2561.36,532.59,2510.75,1.22
1265,81,14,2266.71,670.99,2172.95,1.34
1266,81,26,2128.97,545.48,2066.95,1.27
1267,81,75,280.23,209.56,213.41,2.29
1268,81,69,1641.99,485.35,1577.22,1.33
1269,81,118,1689.33,316.31,1661.3,1.2
1270,81,111,1724.17,417.69,1679.06,1.25
1271,81,69,815.6,311.51,769.3,1.39
1272,81,57,1814.67,258.5,1797.14,1.15
1273,81,196,1008.13,382.19,949.39,1.4
1274,81,157,1110.11,350.97,1061.94,1.34
1275,81,138,1137.58,349.22,1095.44,1.3
1276,81,91,414.42,276.31,332.6,2.12
1277,81,59,2047.32,521.55,1991.61,1.26
1278,81,107,3401.25,641.06,3338.08,1.22
1279,81,102,2740.95,490.4,2697.31,1.2
1280,81,99,1809.11,410.07,1766.6,1.24
1281,81,18,3296.83,635.42,3236.31,1.21
1282,81,32,4705.5,1025.47,4594.77,1.25
1283,81,189,1199.24,420.27,1143.4,1.34
1284,81,71,1091.76,391.9,1033.7,1.38
1285,81,133,2030.05,560.43,1960.69,1.3
1286,81,42,3464.83,751.85,3379.94,1.25
1287,81,86,1276.8,301.57,1245.8,1.25
1288,81,9,738.14,407.31,659.13,1.6
1289,81,141,1554.78,395.55,1510.57,1.26
1290,81,3,2073.52,467.88,2030.21,1.22
1291,81,192,3884.56,686.83,3822.56,1.2
1292,81,65,2024.51,531.83,1960.52,1.29
1293,81,68,1968.03,530.26,1902.28,1.29
1294,81,176,2267.98,702.8,2162.88,1.37
1295,81,188,4687.34,1515.68,4178.63,2.1
1296,81,123,1521.83,485.93,1460.5,1.32
1297,81,165,743.79,362.82,685.38,1.46
1298,81,59,2063.45,400.34,2029.61,1.19
1299,81,109,3438.17,603.72,3382.14,1.2
1300,81,57,2442.71,527.99,2395.36,1.21
1301,81,29,3271.23,711.75,3201.83,1.22
1302,81,29,4069.32,927.4,3958.6,1.27
1303,81,84,2194.08,533.41,2136.07,1.26
1304,81,100,1153.09,805.58,1045.01,1.47
1305,81,109,1611.17,324.63,1581.23,1.21
1306,81,83,2052.94,449.92,2009.44,1.22
1307,81,71,2127.07,644.79,2033.96,1.35
1308,81,141,3067.55,752.73,2988.44,1.25
1309,81,97,1564.24,403.09,1517.47,1.27
1310,81,147,2062.43,636.52,1949.84,1.42
1311,81,151,1839.92,508.56,1777.6,1.29
1312,81,77,728.24,346.5,650.98,1.64
1313,81,190,2509.58,619.57,2433.07,1.29
1314,81,86,796.5,255.38,762.77,1.33
1315,81,53,2792.58,741.58,2699.54,1.3
1316,81,126,2895.59,878.9,2765.76,1.36
1317,81,75,247.41,177.48,193.99,2.16
1318,81,142,1632.36,297.09,1607.79,1.19
1319,81,55,1518.27,400.87,1474.72,1.26
1320,81,115,3679.11,1196.45,3457.48,1.44
1321,81,188,4041.47,792.46,3958.7,1.23
1322,81,20,3458.85,754.34,3382.92,1.23
1323,81,26,3251.74,678.22,3187.34,1.22
1324,81,152,2031.0,632.88,1939.61,1.35
1325,81,197,618.88,263.68,581.0,1.39
1326,81,47,3051.36,696.39,2973.29,1.26
1327,81,46,4181.73,1025.88,4059.52,1.28
1328,81,139,2391.54,835.59,2254.13,1.41
1329,81,7,1736.37,570.04,1659.0,1.35
1330,81,114,3196.18,1076.11,3018.75,1.4
1331,81,88,2058.95,494.36,2007.81,1.24
1332,81,63,1953.6,264.11,1936.27,1.14
1333,81,76,869.4,327.14,822.08,1.39
1334,81,151,2763.21,579.74,2707.11,1.22
1335,81,113,3691.44,1021.12,3502.19,1.45
1336,81,198,2302.96,452.57,2260.6,1.21
1337,81,114,2302.04,478.37,2254.82,1.22
1338,81,13,2841.43,632.57,2784.64,1.21
1339,81,12,2253.03,450.76,2214.91,1.2
1340,81,82,1184.73,380.1,1135.34,1.33
1341,81,197,783.42,365.67,717.48,1.5
1342,81,121,3364.6,857.48,3259.84,1.29
1343,81,73,1578.87,381.01,1540.62,1.24
1344,81,46,1502.29,408.2,1449.37,1.31
1345,81,82,1629.1,479.33,1566.72,1.32
1346,81,6,1466.8,390.93,1421.78,1.28
1347,81,134,1463.23,443.81,1403.48,1.33
1348,81,151,3433.27,671.16,3368.2,1.22
1349,81,70,1302.67,457.47,1238.61,1.36
1350,81,197,1077.68,422.22,1012.25,1.41
1351,81,90,187.34,178.21,115.52,3.15
1352,81,22,3680.15,943.72,3563.93,1.29
1353,81,97,2860.0,1320.4,2670.45,1.4
1354,81,39,3576.47,1111.05,3422.42,1.34
1355,81,154,968.27,325.47,924.53,1.34
1356,81,12,3020.36,517.8,2978.03,1.18
1357,81,123,2746.78,838.86,2634.24,1.33
1358,81,42,3571.04,701.39,3511.29,1.2
1359,81,56,2542.64,597.47,2480.12,1.24
1360,81,101,2636.7,719.61,2542.92,1.31
1361,81,16,2578.08,585.39,2513.14,1.26
1362,81,189,2188.72,485.23,2139.7,1.23
1363,81,114,1989.68,432.35,1948.4,1.22
1364,81,53,3455.18,966.29,3315.98,1.35
1365,81,126,2781.92,756.88,2677.77,1.33
1366,81,88,1050.05,433.4,980.44,1.45
1367,81,189,3337.43,1103.43,3150.4,1.42
1368,81,7,1932.05,678.26,1829.67,1.38
1369,81,111,2093.86,1225.65,1876.97,1.51
1370,81,126,1596.15,646.13,1516.4,1.34
1371,81,46,3075.1,627.65,3014.48,1.22
1372,81,170,1337.35,452.09,1268.71,1.38
1373,81,121,2143.93,470.45,2096.29,1.23
1374,81,90,200.88,201.04,126.1,3.04
1375,81,173,1754.25,412.14,1707.86,1.26
1376,81,41,4183.3,936.89,4079.92,1.25
1377,81,182,2610.93,723.75,2513.25,1.32
1378,81,99,2562.44,540.05,2511.15,1.22
1379,81,92,1421.68,520.87,1346.97,1.37
1380,81,71,1483.6,367.07,1445.1,1.25
1381,81,109,1735.01,399.76,1691.95,1.25
1382,81,196,1401.62,418.53,1355.62,1.28
1383,81,126,1720.1,466.07,1660.3,1.3
1384,81,27,1989.19,353.17,1960.18,1.18
1385,81,167,1267.87,334.75,1228.45,1.28
1386,81,178,1286.63,379.48,1238.87,1.31
1387,81,72,1976.43,481.59,1924.32,1.25
1388,81,127,3386.97,783.68,3297.91,1.26
1389,81,85,1013.03,303.14,976.88,1.3
1390,81,13,2174.49,542.88,2122.2,1.23
1391,81,42,3024.75,448.54,2992.86,1.16
1392,81,169,984.23,315.87,946.95,1.3
1393,81,3,1928.53,465.37,1869.29,1.29
1394,81,138,1176.71,564.99,1084.16,1.46
1395,81,45,1785.74,415.9,1742.86,1.24
1396,81,171,2525.85,922.69,2356.28,1.46
1397,81,4,1214.46,334.2,1174.78,1.29
1398,81,57,2588.85,528.9,2540.52,1.21
1399,81,142,3013.83,671.42,2937.65,1.26
1400,81,124,1326.38,413.22,1271.93,1.33
1401,81,84,1953.41,487.36,1903.15,1.25
1402,81,159,1705.44,437.04,1651.36,1.29
1403,81,164,2837.5,917.98,2710.23,1.34
1404,81,148,1718.84,484.95,1659.67,1.29
1405,81,153,4477.66,1105.92,4342.23,1.28
1406,81,14,1351.29,414.27,1299.9,1.31
1407,81,162,1427.85,446.71,1369.25,1.32
1408,81,96,2026.09,523.97,1961.79,1.29
1409,81,166,890.54,830.2,568.78,2.67
1410,81,11,3483.58,860.41,3378.56,1.28
1411,81,134,2102.77,668.1,2001.32,1.37
1412,81,70,1505.25,407.97,1456.41,1.29
1413,81,11,3545.75,964.35,3418.59,1.31
1414,81,148,1636.25,344.14,1604.06,1.21
1415,81,83,1892.71,351.83,1864.26,1.18
1416,81,27,2130.76,583.26,2061.47,1.28
1417,81,143,2630.77,672.12,2548.61,1.29
1418,81,152,4101.53,1000.55,3981.49,1.28
1419,81,103,3210.39,618.49,3152.79,1.21
1420,81,17,3502.53,691.64,3437.63,1.21
1421,81,176,2487.66,913.72,2322.81,1.46
1422,81,149,1508.82,499.98,1445.51,1.32
1423,81,176,2118.42,574.93,2043.57,1.31
1424,81,148,3770.2,810.01,3682.82,1.24
1425,81,156,1166.17,617.63,1009.75,1.73
1426,81,92,1525.78,532.36,1446.98,1.38
1427,81,161,2198.98,745.11,2084.27,1.38
1428,81,11,3031.75,680.79,2953.87,1.26
1429,81,29,1650.56,262.46,1631.67,1.16
1430,81,74,800.63,320.17,745.33,1.45
1431,81,76,984.56,376.88,924.58,1.42
1432,81,43,3881.54,490.7,3847.43,1.15
1433,81,146,2844.77,548.42,2793.07,1.21
1434,81,87,944.17,275.75,910.28,1.3
1435,81,169,2425.47,846.48,2283.3,1.42
1436,81,140,2784.81,736.21,2685.71,1.32
1437,81,33,3316.74,447.84,3288.36,1.14
1438,81,71,1473.53,404.26,1433.27,1.25
1439,81,123,1475.13,412.07,1423.81,1.3
1440,81,121,3522.75,1216.66,3333.19,1.39
1441,81,129,2367.0,1094.94,2151.72,1.53
1442,81,69,1247.7,360.8,1209.24,1.27
1443,81,50,2145.66,422.75,2107.54,1.21
1444,81,21,4118.91,1059.11,3985.36,1.29
1445,81,172,1223.05,507.71,1146.18,1.41
1446,81,173,2816.46,531.68,2769.18,1.2
1447,81,67,1924.41,406.16,1886.51,1.22
1448,81,64,1571.41,546.18,1497.46,1.35
1449,81,146,1875.16,469.69,1816.54,1.29
1450,81,136,2532.78,664.5,2454.21,1.28
1451,81,79,698.01,292.92,650.99,1.44
1452,81,128,1414.45,441.0,1353.56,1.34
1453,81,117,3440.7,757.11,3356.1,1.25
1454,81,47,2836.22,592.66,2779.37,1.22
1455,81,146,2654.04,735.0,2555.36,1.32
1456,81,113,3018.0,759.21,2929.91,1.27
1457,81,165,778.93,344.42,724.42,1.43
1458,81,180,3913.13,724.09,3845.71,1.21
1459,81,138,2660.18,773.88,2545.42,1.36
1460,81,136,2521.41,746.66,2426.5,1.31
1461,81,139,1733.16,658.46,1631.6,1.4
1462,81,48,1946.42,425.8,1902.74,1.24
1463,81,181,2421.12,510.78,2372.24,1.22
1464,81,24,1807.82,485.11,1759.48,1.24
1465,81,122,1658.09,336.56,1625.09,1.22
1466,81,193,1675.04,473.02,1623.31,1.27
1467,81,125,2207.08,586.3,2137.73,1.28
1468,81,152,2003.3,532.75,1938.02,1.29
1469,81,53,2499.13,553.88,2443.14,1.23
1470,81,95,481.6,353.13,388.7,1.93
1471,81,3,4438.13,951.58,4335.0,1.24
1472,81,64,1223.34,342.15,1182.82,1.29
1473,81,49,1233.73,390.48,1181.12,1.33
1474,81,166,777.54,641.01,525.92,2.58
1475,81,57,1545.95,395.57,1498.57,1.28
1476,81,123,1993.84,588.07,1917.99,1.31
1477,81,65,1237.78,308.37,1203.57,1.26
1478,81,19,4044.35,959.59,3934.48,1.26
1479,81,34,3801.32,906.21,3647.26,1.39
1480,81,94,1157.78,404.35,1097.49,1.38
1481,81,34,5189.68,1550.76,4948.19,1.37
1482,81,18,2264.86,493.15,2214.25,1.23
1483,81,59,2700.13,663.39,2625.61,1.26
1484,81,16,2530.36,707.09,2441.33,1.3
1485,81,66,1861.68,583.2,1782.41,1.34
1486,81,66,1492.86,359.6,1452.95,1.26
1487,81,12,2704.17,341.8,2681.77,1.14
1488,81,171,980.51,349.78,930.87,1.37
1489,81,198,3620.62,892.16,3512.3,1.28
1490,81,42,3347.33,565.43,3303.11,1.17
1491,81,163,3070.42,851.0,2956.91,1.32
1492,81,82,882.93,402.28,812.32,1.49
1493,81,170,1176.67,377.63,1124.88,1.34
1494,81,182,1925.85,544.47,1859.09,1.3
1495,81,195,1928.93,439.79,1884.19,1.24
1496,81,147,3555.44,657.9,3495.11,1.2
1497,81,139,980.71,365.62,921.33,1.41
1498,81,134,1772.47,546.6,1692.96,1.36
1499,81,140,1198.23,457.26,1136.44,1.36
1500,81,19,2438.07,527.32,2378.89,1.25
1501,81,179,2859.98,632.82,2795.13,1.24
1502,81,163,3344.54,929.73,3218.5,1.32
1503,81,170,794.64,327.68,745.28,1.41
1504,81,111,3420.41,320.84,3405.25,1.1
1505,81,27,3269.69,690.43,3212.9,1.19
1506,81,98,2284.48,530.21,2231.55,1.23
1507,81,65,1184.6,237.97,1160.91,1.22
1508,81,79,845.52,384.81,775.03,1.51
1509,81,149,1532.71,404.42,1489.0,1.26
1510,81,97,2957.07,718.27,2868.77,1.28
1511,81,160,850.71,405.47,785.43,1.46
1512,81,108,1411.73,332.69,1374.26,1.26
1513,81,16,3099.59,858.54,2985.08,1.32
1514,81,58,2497.56,663.13,2422.86,1.29
1515,81,192,4979.75,1239.94,4756.49,1.43
1516,81,131,2308.58,706.33,2206.38,1.35
1517,81,170,747.56,317.8,699.42,1.41
1518,81,74,1202.67,428.76,1145.72,1.35
1519,81,84,1103.13,395.34,1042.41,1.39
1520,81,87,912.19,367.51,852.34,1.43
1521,81,123,2772.94,878.65,2637.7,1.37
1522,81,44,4797.13,691.6,4747.29,1.16
1523,81,48,1212.97,427.37,1157.72,1.34
1524,81,160,1402.7,499.14,1327.28,1.38
1525,81,162,2844.33,648.8,2770.7,1.26
1526,81,107,2581.38,423.83,2542.53,1.2
1527,81,51,2776.58,669.67,2705.74,1.25
1528,81,82,965.15,398.06,901.53,1.43
1529,81,11,1966.47,618.21,1888.66,1.31
1530,81,140,1918.81,485.59,1864.28,1.27
1531,81,47,2631.76,692.1,2554.28,1.27
1532,81,150,1938.06,661.74,1855.59,1.32
1533,81,97,1816.92,390.16,1776.63,1.23
1534,81,39,4123.25,863.08,4031.16,1.24
1535,81,109,3310.59,589.41,3260.45,1.19
1536,81,49,2708.64,535.3,2663.6,1.2
1537,81,94,1403.25,531.27,1326.34,1.38
1538,81,75,197.98,154.93,150.44,2.22
1539,81,9,1195.44,640.04,1056.49,1.65
1540,81,158,1748.87,483.57,1685.05,1.32
1541,81,131,1229.83,366.49,1185.14,1.3
1542,81,14,2412.79,695.53,2321.12,1.32
1543,81,179,4681.91,1274.81,4503.81,1.33
1544,81,127,2964.66,746.83,2874.25,1.28
1545,81,189,2351.49,558.07,2286.19,1.27
1546,81,108,1580.08,429.75,1529.07,1.28
1547,81,69,922.38,365.62,875.33,1.36
1548,81,95,562.13,345.69,476.84,1.8
1549,81,129,1615.23,511.36,1541.44,1.36
1550,81,197,881.44,341.55,830.95,1.39
1551,81,23,1841.9,536.2,1773.97,1.31
1552,81,2,3167.92,529.92,3126.92,1.17
1553,81,92,949.75,359.17,888.07,1.44
1554,81,142,3208.73,648.99,3148.88,1.21
1555,81,70,1569.84,509.47,1508.2,1.31
1556,81,135,1010.14,510.23,937.02,1.43
1557,81,169,2653.24,769.07,2555.7,1.31
1558,81,26,4171.36,1058.63,4020.17,1.35
1559,81,178,2076.88,537.64,2014.41,1.28
1560,81,141,2340.41,472.36,2295.68,1.21
1561,81,26,3450.97,760.99,3372.38,1.24
1562,81,84,1017.92,278.6,986.34,1.27
1563,81,44,4322.14,370.17,4306.55,1.09
1564,81,87,1965.67,527.45,1901.36,1.29
1565,81,168,1474.31,374.86,1431.92,1.27
1566,81,145,3007.54,611.78,2952.91,1.21
1567,81,139,1886.76,611.03,1810.52,1.32
1568,81,93,1546.55,541.79,1475.54,1.34
1569,81,117,1813.45,424.39,1768.67,1.25
1570,81,91,713.19,403.23,602.35,1.92
1571,81,197,1170.8,456.0,1096.06,1.43
1572,81,39,2986.0,1060.27,2694.63,1.68
1573,81,24,1947.63,448.42,1903.23,1.23
1574,81,15,2422.53,610.93,2356.7,1.26
1575,81,64,1730.34,410.79,1686.07,1.25
1576,81,80,378.1,238.07,308.14,2.06
1577,81,17,3259.58,783.04,3175.64,1.25
1578,81,161,3302.1,1041.81,3132.76,1.4
1579,81,115,3386.31,1060.7,3234.46,1.35
1580,81,99,2661.76,649.06,2586.45,1.27
1581,81,178,2839.92,866.76,2703.79,1.4
1582,81,103,2339.23,554.46,2278.57,1.25
1583,81,61,2452.97,661.69,2386.99,1.25
1584,81,77,628.36,296.22,576.49,1.5
1585,81,74,1203.18,392.11,1151.0,1.34
1586,81,110,4774.0,1581.27,4487.7,1.45
1587,81,165,1541.72,634.82,1424.5,1.49
1588,81,176,1158.36,428.8,1095.28,1.38
1589,81,197,1343.63,578.14,1232.39,1.52
1590,81,59,2945.89,748.2,2858.24,1.28
1591,81,134,928.15,423.53,845.4,1.56
1592,81,166,651.93,491.65,465.51,2.44
1593,81,182,1556.89,516.71,1484.49,1.35
1594,81,115,2232.75,1226.09,1978.49,1.6
1595,81,140,2438.89,770.52,2323.21,1.37
1596,81,134,1564.52,647.23,1463.27,1.42
1597,81,90,224.61,268.54,120.12,3.56
1598,81,133,1309.47,398.54,1256.7,1.32
1599,81,51,1367.17,423.72,1306.63,1.35
1600,81,60,1878.91,378.97,1843.76,1.21
1601,81,69,1063.29,325.4,1022.59,1.31
1602,81,98,2776.06,386.46,2749.13,1.15
1603,81,69,1339.49,330.76,1303.97,1.25
1604,81,85,739.67,311.32,689.37,1.44
1605,81,153,3455.16,886.4,3348.3,1.28
1606,81,97,2695.95,715.68,2573.6,1.4
1607,81,79,414.34,289.23,346.42,1.77
1608,81,191,2726.44,444.82,2691.45,1.17
1609,81,181,3462.51,697.15,3396.63,1.22
1610,81,76,543.64,290.07,489.89,1.54
1611,81,2,2241.16,495.69,2195.84,1.22
1612,81,27,3079.79,730.85,3005.96,1.24
1613,81,165,1554.47,644.7,1447.54,1.44
1614,81,146,2667.54,386.22,2639.56,1.16
1615,81,101,1226.04,417.14,1167.64,1.35
1616,81,80,259.12,218.2,196.21,2.11
1617,81,165,1402.26,486.98,1330.55,1.37
1618,81,178,3348.9,1019.19,3185.11,1.39
1619,81,60,1413.81,394.81,1363.89,1.3
1620,81,179,1702.69,407.86,1660.08,1.25
1621,81,110,3308.11,893.09,3194.81,1.3
1622,81,96,1650.3,602.17,1558.63,1.39
1623,81,128,2665.27,751.99,2561.76,1.33
1624,81,197,1036.55,424.14,970.14,1.42
1625,81,158,1677.94,524.77,1604.54,1.34
1626,81,77,625.19,318.31,568.41,1.54
1627,81,34,3934.59,784.73,3869.79,1.19
1628,81,107,3352.44,761.71,3277.66,1.23
1629,81,198,2734.57,630.4,2669.94,1.24
1630,81,25,1383.83,230.78,1366.55,1.17
1631,81,128,3232.22,1008.06,3032.57,1.53
1632,81,117,4205.25,1270.02,3873.31,1.66
1633,81,191,3425.6,917.5,3331.78,1.25
1634,81,6,2491.17,598.28,2426.64,1.25
1635,81,162,1409.2,484.21,1353.16,1.3
1636,81,24,2262.27,404.0,2228.05,1.19
1637,81,1,3545.04,694.82,3481.87,1.21
1638,81,157,1154.61,427.86,1086.29,1.41
1639,81,15,2030.43,545.45,1972.07,1.26
1640,81,15,2379.0,611.86,2313.39,1.26
1641,81,62,1518.33,340.46,1482.78,1.24
1642,81,72,2060.75,431.84,2018.34,1.22
1643,81,152,3519.33,806.71,3432.65,1.25
1644,81,142,2923.93,538.09,2879.21,1.19
1645,81,143,1384.56,509.85,1307.57,1.39
1646,81,34,4029.48,627.36,3982.07,1.17
1647,81,196,1477.58,484.66,1409.97,1.35
1648,81,24,1930.22,565.94,1869.47,1.27
1649,81,20,5390.5,949.94,5307.62,1.19
1650,81,176,1145.31,415.82,1083.91,1.38
1651,81,96,1016.74,390.22,960.2,1.38
1652,81,2,3309.46,516.37,3270.46,1.17
1653,81,28,3755.11,1233.73,3602.98,1.31
1654,81,73,1891.63,470.44,1838.73,1.26
1655,81,96,1939.23,589.35,1860.4,1.33
1656,81,24,2803.48,600.36,2748.83,1.21
1657,81,101,1300.38,458.99,1242.03,1.34
1658,81,171,2237.14,790.57,2105.26,1.42
1659,81,145,3193.47,611.68,3140.13,1.2
1660,81,120,3375.57,814.63,3273.92,1.29
1661,81,92,1574.27,591.4,1480.87,1.41
1662,81,52,3621.25,975.27,3485.83,1.33
1663,81,13,3219.9,708.95,3150.75,1.23
1664,81,65,1592.19,376.85,1552.21,1.25
1665,81,95,306.65,219.55,242.08,2.09
1666,81,63,2219.16,377.26,2187.9,1.18
1667,81,98,1756.63,375.87,1713.39,1.26
1668,81,138,1781.5,507.9,1709.67,1.34
1669,81,188,3816.84,1027.54,3686.58,1.3
1670,81,22,2555.04,555.82,2501.9,1.22
1671,81,51,2842.06,466.04,2805.65,1.17
1672,81,97,1835.27,398.44,1790.87,1.25
1673,81,47,2368.54,464.39,2326.55,1.21
1674,81,177,2837.06,898.05,2702.16,1.37
1675,81,70,1165.98,660.44,1075.5,1.42
1676,81,169,2018.04,634.72,1934.87,1.33
1677,81,147,5107.32,1393.84,4861.62,1.41
1678,81,66,1564.67,424.82,1513.18,1.29
1679,81,120,1569.64,440.5,1521.13,1.27
1680,81,70,1154.19,369.98,1107.43,1.32
1681,81,102,3002.1,639.19,2932.64,1.25
1682,81,82,1557.96,445.03,1500.14,1.32
1683,81,188,3713.29,877.23,3607.66,1.28
1684,81,30,4292.2,911.62,4200.04,1.23
1685,81,24,2618.33,547.68,2568.09,1.21
1686,81,67,1642.61,438.24,1597.95,1.25
1687,81,60,2066.13,403.7,2028.97,1.21
1688,81,75,173.4,142.31,128.74,2.29
1689,81,63,1482.71,328.68,1449.29,1.23
1690,81,194,2291.88,815.7,2158.03,1.42
1691,81,181,3283.28,635.49,3221.83,1.22
1692,81,65,1289.89,956.44,1147.41,1.5
1693,81,124,2575.95,688.43,2486.72,1.3
1694,81,190,2196.26,543.76,2123.34,1.31
1695,81,153,2927.74,501.72,2887.47,1.18
1696,81,136,2442.26,485.18,2397.39,1.21
1697,81,122,2600.53,604.26,2530.33,1.26
1698,81,122,3525.91,861.01,3422.71,1.28
1699,81,13,2803.31,581.8,2748.44,1.22
1700,81,89,666.72,348.15,602.64,1.56
1701,81,183,3627.92,636.41,3576.25,1.18
1702,81,114,3548.87,946.88,3427.99,1.3
1703,81,185,2462.09,563.44,2409.83,1.22
1704,81,66,1395.8,398.68,1353.86,1.27
1705,81,6,2253.59,491.13,2205.8,1.23
1706,81,37,2808.71,417.28,2778.63,1.16
1707,81,22,2775.45,607.31,2717.48,1.22
1708,81,16,2537.66,607.42,2477.39,1.24
1709,81,75,212.87,160.06,168.07,2.11
1710,81,189,3042.27,954.25,2903.96,1.36
1711,81,14,1275.24,369.88,1228.99,1.3
1712,81,162,2518.96,816.54,2407.94,1.34
1713,81,153,4637.09,1480.6,4414.14,1.37
1714,81,51,2972.02,795.46,2872.57,1.3
1715,81,67,2077.18,512.35,2020.99,1.26
1716,81,26,2807.26,603.87,2747.11,1.23
1717,81,96,1114.13,360.14,1065.01,1.34
1718,81,186,3126.49,675.92,3053.77,1.25
1719,81,190,1655.0,530.15,1584.27,1.33
1720,81,84,1040.37,400.17,984.39,1.37
1721,81,104,3509.85,627.88,3457.73,1.19
1722,81,104,2284.67,1213.47,2071.53,1.49
1723,81,156,455.05,237.86,412.87,1.51
1724,81,50,1494.86,321.07,1462.86,1.23
1725,81,118,4081.9,1107.89,3927.8,1.33
1726,81,175,1520.21,425.44,1473.17,1.27
1727,81,88,2107.9,529.33,2051.08,1.26
